company_name,link,ticker
First Citizens Bancshares Inc.,https://www.thelayoff.com//first-citizens-bancshares,FCNCA
First Class Construction,https://www.thelayoff.com//first-class-construction,
First Clover Leaf Financial Corp.,https://www.thelayoff.com//first-clover-leaf-financial,FCLF
First Commercial Bank,https://www.thelayoff.com//first-commercial-bank,
"First Commercial Bank, Bloomington",https://www.thelayoff.com//first-commercial-bank-bloomington,
First Commonwealth Financial Corp. (Pennsylvania),https://www.thelayoff.com//first-commonwealth-financial-(pennsylvania),FCF
First Community Bancorp Inc.,https://www.thelayoff.com//first-community-bancorp,FCBP
First Community Bancshares Inc. (Nevada),https://www.thelayoff.com//first-community-bancshares-(nevada),FCBC
First Community Bank Corp. of America,https://www.thelayoff.com//first-community-bank-of-america,FCFL
First Community Corp. (South Carolina),https://www.thelayoff.com//first-community-(south-carolina),FCCO
First Connecticut Bancorp Inc.,https://www.thelayoff.com//first-connecticut-bancorp,FBNK
First Consulting Group Inc.,https://www.thelayoff.com//first-consulting-group,FCGI
First Data,https://www.thelayoff.com//first-data,
First Defiance Financial Corp.,https://www.thelayoff.com//first-defiance-financial,FDEF
First Federal Bancshares of Arkansas Inc.,https://www.thelayoff.com//first-federal-bancshares-of-arkansas,FFBH
First Federal Bankshares Inc.,https://www.thelayoff.com//first-federal-bankshares,FFSX
First Federal of Northern Michigan Bancorp Inc.,https://www.thelayoff.com//first-federal-of-northern-michigan-bancorp,FFNM
First Financial Bancorp (Ohio),https://www.thelayoff.com//first-financial-bancorp-(ohio),FFBC
First Financial Bankshares Inc.,https://www.thelayoff.com//first-financial-bankshares,FFIN
First Financial Corp. (Indiana),https://www.thelayoff.com//first-financial-(indiana),THFF
First Financial Holdings Inc.,https://www.thelayoff.com//first-financial-holdings,FFCH
First Financial Northwest Inc.,https://www.thelayoff.com//first-financial-northwest,FFNW
First Financial Service Corp.,https://www.thelayoff.com//first-financial-service,FFKY
First Foundation Inc.,https://www.thelayoff.com//first-foundation,FFWM
First Franklin Corp.,https://www.thelayoff.com//first-franklin,FFHS
First Hawaiian,https://www.thelayoff.com//first-hawaiian,FHB
First Horizon National Corp.,https://www.thelayoff.com//first-horizon-national,FHN
First Hospitality Group,https://www.thelayoff.com//first-hospitality,
First Industrial Realty Trust Inc.,https://www.thelayoff.com//first-industrial-realty-trust,FR
First Internet Bancorp,https://www.thelayoff.com//first-internet-bancorp,INBK
First Interstate BancSystem Inc.,https://www.thelayoff.com//first-interstate-bancsystem,FIBK
First Keystone Financial Inc.,https://www.thelayoff.com//first-keystone-financial,FKFS
First Lenders Data,https://www.thelayoff.com//first-lenders-data,
First M & F Corp.,https://www.thelayoff.com//first-m-and-f,FMFC
First Majestic Silver Corp.,https://www.thelayoff.com//first-majestic-silver,FR
First Marblehead Corp.,https://www.thelayoff.com//first-marblehead,FMD
First Mariner Bancorp,https://www.thelayoff.com//first-mariner-bancorp,FMAR
First Merchants Corp.,https://www.thelayoff.com//first-merchants,FRME
First Mercury Financial Corp.,https://www.thelayoff.com//first-mercury-financial,FMR
First Midwest Bancorp,https://www.thelayoff.com//first-midwest-bancorp,FMBI
First Mutual Bancshares Inc.,https://www.thelayoff.com//first-mutual-bancshares,FMSB
First NBC Bank Holding Co.,https://www.thelayoff.com//first-nbc-bank-holding-co,FNBC
First National Bancshares Inc.,https://www.thelayoff.com//first-national-bancshares,FNSC
First National Financial Services Ltd,https://www.thelayoff.com//first-national-financial-services-ltd,FN
First National Lincoln Corp.,https://www.thelayoff.com//first-national-lincoln,FNLC
First Niagara Financial Group Inc.,https://www.thelayoff.com//first-niagara-financial-group,FNFG
First Nickel Inc.,https://www.thelayoff.com//first-nickel,FNI
First Northwest Bancorp,https://www.thelayoff.com//first-northwest-bancorp,FNWB
First PacTrust Bancorp Inc.,https://www.thelayoff.com//first-pactrust-bancorp,FPTB
First Place Financial Corp.,https://www.thelayoff.com//first-place-financial,FPFC
First Potomac Realty Trust,https://www.thelayoff.com//first-potomac-realty-trust,FPO
First Quantum Minerals Limited,https://www.thelayoff.com//first-quantum-minerals,FM
First Regional Bancorp,https://www.thelayoff.com//first-regional-bancorp,FRGB
First Savings Financial Group Inc.,https://www.thelayoff.com//first-savings-financial-group,FSFG
First Security Group Inc.,https://www.thelayoff.com//first-security-group,FSGI
First Solar Inc.,https://www.thelayoff.com//first-solar,FSLR
First South Bancorp Inc.,https://www.thelayoff.com//first-south-bancorp,FSBK
First State Bancorp (New Mexico),https://www.thelayoff.com//first-state-bancorp-(new-mexico),FSNM
First State Financial Corp.,https://www.thelayoff.com//first-state-financial,FSTF
First Tek Technologies,https://www.thelayoff.com//first-tek-technologies,
First Tennessee Bank,https://www.thelayoff.com//first-tennessee,
First United Corp.,https://www.thelayoff.com//first-united,FUNC
First Uranium Corporation,https://www.thelayoff.com//first-uranium-corporation,FIU
First West Virginia Bancorp Inc.,https://www.thelayoff.com//first-west-virginia-bancorp,FWV
First Western Financial,https://www.thelayoff.com//first-western-financial,
First of Long Island Corp.,https://www.thelayoff.com//first-of-long-island,FLIC
FirstBank Corp. (Michigan),https://www.thelayoff.com//firstbank-(michigan),FBMI
FirstCity Financial Corp.,https://www.thelayoff.com//firstcity-financial,FCFC
FirstComp,https://www.thelayoff.com//firstcomp,
FirstEnergy Corp.,https://www.thelayoff.com//firstenergy,FE
FirstFed Financial Corp.,https://www.thelayoff.com//firstfed-financial,FED
FirstMerit Corp.,https://www.thelayoff.com//firstmerit,FMER
FirstService Corporation,https://www.thelayoff.com//firstservice-corporation,FSV
Firstborn,https://www.thelayoff.com//firstborn,
Firsthealth Montgomery Memorial Hosp,https://www.thelayoff.com//firsthealth-montgomery-memorial-hosp,
Firsthealth Moore Regional Hospital,https://www.thelayoff.com//firsthealth-moore-regional-hospital,
Firstlight Health System,https://www.thelayoff.com//firstlight-health-system,
Firstservice Corp.,https://www.thelayoff.com//firstservice,FSRV
Firstsource,https://www.thelayoff.com//firstsource,FSE
Firth District School District,https://www.thelayoff.com//firth-district-school-district,
Fiserv Inc.,https://www.thelayoff.com//fiserv,FISV
Fishbowl,https://www.thelayoff.com//fishbowl,
Fishbowl Inventory,https://www.thelayoff.com//fishbowl-inventory,
Fisher - Titus Hospital,https://www.thelayoff.com//fisher-titus-hospital,
Fisher CUSD 1,https://www.thelayoff.com//fisher-cusd-1-school-district,
Fisher College,https://www.thelayoff.com//fisher,
Fisher Communications Inc.,https://www.thelayoff.com//fisher-communications,FSCI
Fisher County,https://www.thelayoff.com//fisher-tx,
Fisher County Hospital District,https://www.thelayoff.com//fisher-county-hospital-district,
Fisher Public School District,https://www.thelayoff.com//fisher-public-school-district,
Fisher Tank,https://www.thelayoff.com//fisher-tank,
Fisher/Unitech,https://www.thelayoff.com//fisher-unitech,
Fishermen's Hospital,https://www.thelayoff.com//fishermens-hospital,
Fishers Island Union Free School District,https://www.thelayoff.com//fishers-island-union-free-school-district,
Fishtail Elementary School District,https://www.thelayoff.com//fishtail-elementary-school-district,
Fisk University,https://www.thelayoff.com//fisk,
Fitbit,https://www.thelayoff.com//fitbit,FIT
Fitchburg School District,https://www.thelayoff.com//fitchburg-school-district,
Fitchburg State College,https://www.thelayoff.com//fitchburg-state,
Fitness Together Holdings,https://www.thelayoff.com//fitness-together-holdings,
Fitzgerald Public Schools,https://www.thelayoff.com//fitzgerald-public-schools-school-district,
Fitzgibbon Hospital,https://www.thelayoff.com//fitzgibbon-hospital,
Five Below Inc.,https://www.thelayoff.com//five-below,FIVE
Five Point Capital,https://www.thelayoff.com//five-point-capital,
Five Point Holdings,https://www.thelayoff.com//five-point-holdings,FPH
Five Prime Therapeutics Inc.,https://www.thelayoff.com//five-prime-therapeutics,FPRX
Five Rivers Medical Center,https://www.thelayoff.com//five-rivers-medical-center,
Five Star Development,https://www.thelayoff.com//five-star-development,
Five Star Quality Care Inc.,https://www.thelayoff.com//five-star-quality-care,FVE
Five Town Central School District,https://www.thelayoff.com//five-town-csd-school-district,
Five Towns College,https://www.thelayoff.com//five-towns-college,
Five Towns College,https://www.thelayoff.com//ftc,
Five9 Inc.,https://www.thelayoff.com//five9,FIVN
Fives Group,https://www.thelayoff.com//fives-group,
Flaget Memorial Hospital,https://www.thelayoff.com//flaget-memorial-hospital,
Flagler College,https://www.thelayoff.com//flagler,
Flagler County,https://www.thelayoff.com//flagler-fl,
Flagler Hospital,https://www.thelayoff.com//flagler-hospital,
Flagler School District,https://www.thelayoff.com//flagler-school-district,
Flagstaff Medical Center,https://www.thelayoff.com//flagstaff-medical-center,
Flagstaff Unified District,https://www.thelayoff.com//flagstaff-unified-district-school-district,
Flagstar Bancorp Inc.,https://www.thelayoff.com//flagstar-bancorp,FBC
Flagstone Reinsurance Holdings Ltd.,https://www.thelayoff.com//flagstone-reinsurance-holdings,FSR
Flairsoft,https://www.thelayoff.com//flairsoft,
Flambeau Hospital,https://www.thelayoff.com//flambeau-hospital,
Flambeau School District,https://www.thelayoff.com//flambeau-school-district,
Flamel Technologies S.A.,https://www.thelayoff.com//flamel-technologies,FLML
Flanagan-Cornell District 74,https://www.thelayoff.com//flanagan-cornell-dist-74-school-district,
Flanders Corp.,https://www.thelayoff.com//flanders,FLDR
Flandreau School District 50-3,https://www.thelayoff.com//flandreau-sd-50-3-school-district,
Flanigan's Enterprises Inc.,https://www.thelayoff.com//flanigan-s-enterprises,BDL
Flasher 39 School District,https://www.thelayoff.com//flasher-39-school-district,
Flat Rock Community Schools,https://www.thelayoff.com//flat-rock-community-schools-school-district,
Flat Rock-Hawcreek School Corporation,https://www.thelayoff.com//flat-rock-hawcreek-school-corp-school-district,
Flathead County,https://www.thelayoff.com//flathead,
Flathead H S School District,https://www.thelayoff.com//flathead-h-s-school-district,
Flatonia Independent School District,https://www.thelayoff.com//flatonia-isd-school-district,
Fleet Feet,https://www.thelayoff.com//fleet-feet,
Fleet Management Solutions,https://www.thelayoff.com//fleet-management-solutions,
FleetMatics Group PLC,https://www.thelayoff.com//fleetmatics-group,FLTX
Fleetwood Area School District,https://www.thelayoff.com//fleetwood-area-sd-school-district,
Fleetwood Enterprises Inc.,https://www.thelayoff.com//fleetwood-enterprises,FLE
FleishmanHillard,https://www.thelayoff.com//fleishmanhillard,
Fleming County,https://www.thelayoff.com//fleming,
Fleming County Hospital,https://www.thelayoff.com//fleming-county-hospital,
Fleming County School District,https://www.thelayoff.com//fleming-county-school-district,
Flemington-Raritan Regional School District,https://www.thelayoff.com//flemington-raritan-regional-school-district,
Fletcher School District,https://www.thelayoff.com//fletcher-school-district,
Flex,https://www.thelayoff.com//flextronics-international,FLEX
Flex HR,https://www.thelayoff.com//flex-hr,
Flex Pharma Inc.,https://www.thelayoff.com//flex-pharma,FLKS
Flex-N-Gate,https://www.thelayoff.com//flex-n-gate,
FlexiCorps,https://www.thelayoff.com//flexicorps,
Flexible Solutions International Inc.,https://www.thelayoff.com//flexible-solutions-international,FSI
Flexion Therapeutics Inc.,https://www.thelayoff.com//flexion-therapeutics,FLXN
Flexsteel Industries Inc.,https://www.thelayoff.com//flexsteel-industries,FLXS
Flight Safety Technologies Inc.,https://www.thelayoff.com//flight-safety-technologies,FLT
Flint City School District,https://www.thelayoff.com//flint-sd-of-the-city-of-school-district,
Flint Energy Services Ltd.,https://www.thelayoff.com//flint-energy-services,FES
Flint Group,https://www.thelayoff.com//flint,
Flint River Community Hospital,https://www.thelayoff.com//flint-river-community-hospital,
Flinthills School District,https://www.thelayoff.com//flinthills-school-district,
Flippin School District,https://www.thelayoff.com//flippin-school-district,
Flir Systems Inc.,https://www.thelayoff.com//flir-systems,FLIR
Floodwood Public School District,https://www.thelayoff.com//floodwood-public-school-district,
Floor & Decor Holdings,https://www.thelayoff.com//floor-and-decor-holdings,FND
Floors By Design,https://www.thelayoff.com//floors-by-design,
Floorworks,https://www.thelayoff.com//floorworks,
Flora CUSD 35,https://www.thelayoff.com//flora-cusd-35-school-district,
Floral Park-Bellerose Union Free School District,https://www.thelayoff.com//floral-park-bellerose-union-free-school-district,
Florence 01 School District,https://www.thelayoff.com//florence-01-school-district,
Florence 02 School District,https://www.thelayoff.com//florence-02-school-district,
Florence 03 School District,https://www.thelayoff.com//florence-03-school-district,
Florence 04 School District,https://www.thelayoff.com//florence-04-school-district,
Florence 05 School District,https://www.thelayoff.com//florence-05-school-district,
Florence City School District,https://www.thelayoff.com//florence-city-school-district,
Florence County,https://www.thelayoff.com//florence-sc,
Florence County School District,https://www.thelayoff.com//florence-county-school-district,
"Florence County, WI",https://www.thelayoff.com//florence-wi,
Florence Hospital at Anthem,https://www.thelayoff.com//florence-hospital-at-anthem,
Florence Independent School District,https://www.thelayoff.com//florence-isd-school-district,
Florence School District 14-1,https://www.thelayoff.com//florence-sd-14-1-school-district,
Florence Township School District,https://www.thelayoff.com//florence-township-school-district,
Florence Unified School District,https://www.thelayoff.com//florence-unified-school-district,
Florence-Carlton K-12 Schls School District,https://www.thelayoff.com//florence-carlton-k-12-schls-school-district,
Floresville Independent School District,https://www.thelayoff.com//floresville-isd-school-district,
Florham Park Public Schools,https://www.thelayoff.com//florham-park-public-schools-school-district,
Florida,https://www.thelayoff.com//florida,
Florida Agricultural and Mechanical University,https://www.thelayoff.com//famu,
Florida Atlantic University,https://www.thelayoff.com//fau,
Florida Baptist Theological College,https://www.thelayoff.com//fbtc,
Florida Blue,https://www.thelayoff.com//florida-blue,
Florida Christian College,https://www.thelayoff.com//fcc,
Florida Gulf Coast University,https://www.thelayoff.com//fgcu,
Florida Hospital,https://www.thelayoff.com//florida-hospital,
Florida Hospital Carrollwood,https://www.thelayoff.com//florida-hospital-carrollwood,
Florida Hospital Deland,https://www.thelayoff.com//florida-hospital-deland,
Florida Hospital Fish Memorial,https://www.thelayoff.com//florida-hospital-fish-memorial,
Florida Hospital Flagler,https://www.thelayoff.com//florida-hospital-flagler,
Florida Hospital Heartland Medical Center,https://www.thelayoff.com//florida-hospital-heartland-medical-center,
Florida Hospital Memorial Medical Center,https://www.thelayoff.com//florida-hospital-memorial-medical-center,
Florida Hospital New Smyrna,https://www.thelayoff.com//florida-hospital-new-smyrna,
Florida Hospital North Pinellas,https://www.thelayoff.com//florida-hospital-north-pinellas,
Florida Hospital Tampa,https://www.thelayoff.com//florida-hospital-tampa,
Florida Hospital Waterman,https://www.thelayoff.com//florida-hospital-waterman,
Florida Hospital Wauchula,https://www.thelayoff.com//florida-hospital-wauchula,
Florida Hospital Wesley Chapel,https://www.thelayoff.com//florida-hospital-wesley-chapel,
Florida Hospital Zephyrhills,https://www.thelayoff.com//florida-hospital-zephyrhills,
Florida Institute of Technology,https://www.thelayoff.com//fit,
Florida International University,https://www.thelayoff.com//fiu,
Florida Metropolitan University,https://www.thelayoff.com//florida-metropolitan-university,
Florida Public Utilities Co.,https://www.thelayoff.com//florida-public-utilities,FPU
Florida Radiology Imaging,https://www.thelayoff.com//florida-radiology-imaging,
Florida School District,https://www.thelayoff.com//florida-school-district,
Florida Southern College,https://www.thelayoff.com//florida-southern,
Florida State Hospital Unit 31 Med,https://www.thelayoff.com//florida-state-hospital-unit-31-med,
Florida State University,https://www.thelayoff.com//florida-state,
Florida Union Free School District,https://www.thelayoff.com//florida-union-free-school-district,
Flossmoor School District 161,https://www.thelayoff.com//flossmoor-sd-161-school-district,
Flotation Technologies,https://www.thelayoff.com//flotation-technologies,
Flotek Industries Inc.,https://www.thelayoff.com//flotek-industries,FTK
Flour Bluff Independent School District,https://www.thelayoff.com//flour-bluff-isd-school-district,
Flournoy Union Elementary School District,https://www.thelayoff.com//flournoy-union-elementary-school-district,
Flow International Corp.,https://www.thelayoff.com//flow-international,FLOW
Flower Hospital,https://www.thelayoff.com//flower-hospital,
Flower Mound School District,https://www.thelayoff.com//flower-mound-school-district,
Flowers Foods Inc.,https://www.thelayoff.com//flowers-foods,FLO
Flowers Hospital,https://www.thelayoff.com//flowers-hospital,
Flowing Wells Unified District,https://www.thelayoff.com//flowing-wells-unified-district-school-district,
Flowserve Corp.,https://www.thelayoff.com//flowserve,FLS
Floyd County,https://www.thelayoff.com//floyd-ga,
Floyd County Medical Center,https://www.thelayoff.com//floyd-county-medical-center,
Floyd County Public Schools,https://www.thelayoff.com//floyd-co-pblc-schs-school-district,
Floyd County School District,https://www.thelayoff.com//floyd-county-school-district,
"Floyd County, IA",https://www.thelayoff.com//floyd-ia,
"Floyd County, IN",https://www.thelayoff.com//floyd-in,
"Floyd County, KY",https://www.thelayoff.com//floyd-ky,
"Floyd County, TX",https://www.thelayoff.com//floyd-tx,
"Floyd County, VA",https://www.thelayoff.com//floyd-va,
Floyd Medical Center,https://www.thelayoff.com//floyd-medical-center,
Floyd Municipal Schools,https://www.thelayoff.com//floyd-municipal-schools-school-district,
Floyd Valley Hospital,https://www.thelayoff.com//floyd-valley-hospital,
Floyd's 99 Barbershops,https://www.thelayoff.com//floyds-99-barbershops,
Floydada Independent School District,https://www.thelayoff.com//floydada-isd-school-district,
Flu Busters,https://www.thelayoff.com//flu-busters,
Fluidigm Corp.,https://www.thelayoff.com//fluidigm,FLDM
Fluor Corp.,https://www.thelayoff.com//fluor,FLR
Flushing Community Schools,https://www.thelayoff.com//flushing-community-schools-school-district,
Flushing Financial Corp.,https://www.thelayoff.com//flushing-financial,FFIC
Flushing Hospital Medical Center,https://www.thelayoff.com//flushing-hospital-medical-center,
Fluvanna County,https://www.thelayoff.com//fluvanna,
Fluvanna County Public Schools,https://www.thelayoff.com//fluvanna-co-pblc-schs-school-district,
FlyPrivate,https://www.thelayoff.com//flyprivate,
Flying J,https://www.thelayoff.com//flying-j,
Flyte Tyme Worldwide Transportation,https://www.thelayoff.com//flyte-tyme-worldwide,
Foamix Pharmaceuticals Ltd.,https://www.thelayoff.com//foamix-pharmaceuticals,FOMX
Foard County,https://www.thelayoff.com//foard,
Focus Enhancements Inc.,https://www.thelayoff.com//focus-enhancements,FCSE
Focus Media Holding Ltd.,https://www.thelayoff.com//focus-media-holding,FMCN
Fogo de Chao,https://www.thelayoff.com//fogo-de-chao,FOGO
Foley Public School District,https://www.thelayoff.com//foley-public-school-district,
Follett,https://www.thelayoff.com//follett,
Follett Independent School District,https://www.thelayoff.com//follett-isd-school-district,
Folsom Borough School District,https://www.thelayoff.com//folsom-borough-school-district,
Folsom-Cordova Unified School District,https://www.thelayoff.com//folsom-cordova-unified-school-district,
Fomento Economico Mexicano S.A.B. de C.V.,https://www.thelayoff.com//fomento-economico-mexicano-b-de-c-v,FMX
Fommy.com,https://www.thelayoff.com//fommy,
Fonar Corp.,https://www.thelayoff.com//fonar,FONR
Fond Du Lac School District,https://www.thelayoff.com//fond-du-lac-school-district,
Fond du Lac County,https://www.thelayoff.com//fond-du-lac-wi,
Fonda-Fultonville Central School District,https://www.thelayoff.com//fonda-fultonville-central-school-district,
Fontana J8 School District,https://www.thelayoff.com//fontana-j8-school-district,
Fontana Unified School District,https://www.thelayoff.com//fontana-unified-school-district,
Fontbonne College,https://www.thelayoff.com//fontbonne,
Fonterra,https://www.thelayoff.com//fonterra,
Food Lion,https://www.thelayoff.com//food-lion,
Food Marketing Consultants,https://www.thelayoff.com//food-marketing-consultants,
Food Systems Unlimited,https://www.thelayoff.com//food-systems-unlimited,
Food Technology Service Inc.,https://www.thelayoff.com//food-technology-service,VIFL
Foodarama Supermarkets,https://www.thelayoff.com//foodarama-supermarkets,
Foot Locker Inc.,https://www.thelayoff.com//foot-locker,FL
Foot Petals,https://www.thelayoff.com//foot-petals,
Foothill Presbyterian Hospital,https://www.thelayoff.com//foothill-presbyterian-hospital,
Foothill Regional Medical Center,https://www.thelayoff.com//foothill-regional-medical-center,
Foothills Hospital,https://www.thelayoff.com//foothills-hospital,
Foothills Sanitation & Recycling,https://www.thelayoff.com//foothills-sanitation,
Foraco International S.A.,https://www.thelayoff.com//foraco-international,FAR
Forbes Energy Services Ltd.,https://www.thelayoff.com//forbes-energy-services,FRB
Forbes Hospital,https://www.thelayoff.com//forbes-hospital,
Forbes Medi-Tech Inc.,https://www.thelayoff.com//forbes-medi-tech,FMTI
Forbes Road School District,https://www.thelayoff.com//forbes-road-sd-school-district,
Force Protection Inc.,https://www.thelayoff.com//force-protection,FRPT
Ford,https://www.thelayoff.com//ford-motor,
Ford County,https://www.thelayoff.com//ford-il,
"Ford County, KS",https://www.thelayoff.com//ford-ks,
Ford Heights School District 169,https://www.thelayoff.com//ford-heights-sd-169-school-district,
Fordham University,https://www.thelayoff.com//fordham,
Fording Canadian Coal Trust,https://www.thelayoff.com//fording-canadian-coal-trust,FDG
Fordland R-Iii School District,https://www.thelayoff.com//fordland-r-iii-school-district,
Fordville-Lankin 5 School District,https://www.thelayoff.com//fordville-lankin-5-school-district,
Fordyce School District,https://www.thelayoff.com//fordyce-school-district,
ForeclosuresDaily.com,https://www.thelayoff.com//foreclosuresdaily,
Foreman School District,https://www.thelayoff.com//foreman-school-district,
Forensics Consulting Solutions,https://www.thelayoff.com//forensics-consulting-solutions,
Foresight Energy LP,https://www.thelayoff.com//foresight-energy,FELP
Forest Area Community Schools,https://www.thelayoff.com//forest-area-community-schools-school-district,
Forest Area School District,https://www.thelayoff.com//forest-area-sd-school-district,
Forest City Community School District,https://www.thelayoff.com//forest-city-comm-school-district,
Forest City Enterprises Inc.,https://www.thelayoff.com//forest-city-enterprises,FCEA
Forest City Regional School District,https://www.thelayoff.com//forest-city-regional-sd-school-district,
Forest County,https://www.thelayoff.com//forest-pa,
"Forest County, WI",https://www.thelayoff.com//forest-wi,
Forest Grove School District,https://www.thelayoff.com//forest-grove-school-district,
Forest Grove School District 15,https://www.thelayoff.com//forest-grove-sd-15-school-district,
Forest Health Medical Center,https://www.thelayoff.com//forest-health-medical-center,
Forest Hills Local,https://www.thelayoff.com//forest-hills-local-school-district,
Forest Hills Public Schools,https://www.thelayoff.com//forest-hills-public-schools-school-district,
Forest Hills School District,https://www.thelayoff.com//forest-hills-sd-school-district,
Forest Laboratories Inc.,https://www.thelayoff.com//forest-laboratories,FRX
Forest Lake Public School District,https://www.thelayoff.com//forest-lake-public-school-district,
Forest Municipal School District,https://www.thelayoff.com//forest-municipal-school-dist,
Forest Oil Corp.,https://www.thelayoff.com//forest-oil,FST
Forest Park School District,https://www.thelayoff.com//forest-park-school-district,
Forest Park School District 91,https://www.thelayoff.com//forest-park-sd-91-school-district,
Forest Ridge School District 142,https://www.thelayoff.com//forest-ridge-sd-142-school-district,
Forestar Real Estate Group Inc.,https://www.thelayoff.com//forestar-real-estate-group,FOR
Forestburg Independent School District,https://www.thelayoff.com//forestburg-isd-school-district,
Foresthill Union Elementary School District,https://www.thelayoff.com//foresthill-union-elementary-school-district,
Forestville Central School District,https://www.thelayoff.com//forestville-central-school-district,
Forestville Union Elementary School District,https://www.thelayoff.com//forestville-union-elementary-school-district,
Forever 21,https://www.thelayoff.com//forever-21,
Forever Beta,https://www.thelayoff.com//forever-beta,
Forgan School District,https://www.thelayoff.com//forgan-school-district,
Forgent Networks Inc.,https://www.thelayoff.com//forgent-networks,ASUR
Forks Community Hospital,https://www.thelayoff.com//forks-community-hospital,
Forks Of Salmon Elementary School District,https://www.thelayoff.com//forks-of-salmon-elementary-school-district,
FormFactor Inc.,https://www.thelayoff.com//formfactor,FORM
Forman Motorsport,https://www.thelayoff.com//forman-motorsport,
Formaspace Technical Furniture,https://www.thelayoff.com//formaspace-technical-furniture,
Formation Metals Inc.,https://www.thelayoff.com//formation-metals,FCO
Formula Systems (1985) Ltd.,https://www.thelayoff.com//formula-systems-(1985),FORTY
Forney Independent School District,https://www.thelayoff.com//forney-isd-school-district,
Forrest City Medical Center,https://www.thelayoff.com//forrest-city-medical-center,
Forrest City School District,https://www.thelayoff.com//forrest-city-school-district,
Forrest County,https://www.thelayoff.com//forrest,
Forrest County Ag High School District,https://www.thelayoff.com//forrest-county-ag-high-school-district,
Forrest County School District,https://www.thelayoff.com//forrest-county-school-district,
Forrest General Hospital,https://www.thelayoff.com//forrest-general-hospital,
Forrester Research Inc.,https://www.thelayoff.com//forrester-research,FORR
Forrestville Valley CUSD 221,https://www.thelayoff.com//forrestville-valley-cusd-221-school-district,
Forsan Independent School District,https://www.thelayoff.com//forsan-isd-school-district,
Forsys Metals Corp.,https://www.thelayoff.com//forsys-metals,FSY
Forsyth County,https://www.thelayoff.com//forsyth-ga,
Forsyth County School District,https://www.thelayoff.com//forsyth-county-school-district,
"Forsyth County, NC",https://www.thelayoff.com//forsyth-nc,
Forsyth Elementary School District,https://www.thelayoff.com//forsyth-elementary-school-district,
Forsyth H S School District,https://www.thelayoff.com//forsyth-h-s-school-district,
Forsyth R-Iii School District,https://www.thelayoff.com//forsyth-r-iii-school-district,
Fort Ann Central School District,https://www.thelayoff.com//fort-ann-central-school-district,
Fort Atkinson School District,https://www.thelayoff.com//fort-atkinson-school-district,
Fort Bend County,https://www.thelayoff.com//fort-bend,
Fort Bend Independent School District,https://www.thelayoff.com//fort-bend-isd-school-district,
Fort Benton Elementary School District,https://www.thelayoff.com//fort-benton-elementary-school-district,
Fort Benton H S School District,https://www.thelayoff.com//fort-benton-h-s-school-district,
Fort Bragg Unified School District,https://www.thelayoff.com//fort-bragg-unified-school-district,
Fort Calhoun Community Schools,https://www.thelayoff.com//fort-calhoun-community-schs-school-district,
Fort Cherry School District,https://www.thelayoff.com//fort-cherry-sd-school-district,
Fort Cobb-Broxton School District,https://www.thelayoff.com//fort-cobb-broxton-school-district,
Fort Defiance Indian Hospital,https://www.thelayoff.com//fort-defiance-indian-hospital,
Fort Dodge Community School District,https://www.thelayoff.com//fort-dodge-comm-school-district,
Fort Duncan Medical Center,https://www.thelayoff.com//fort-duncan-medical-center,
Fort Edward Union Free School District,https://www.thelayoff.com//fort-edward-union-free-school-district,
Fort Elliott CISD,https://www.thelayoff.com//fort-elliott-cisd-school-district,
Fort Frye Local,https://www.thelayoff.com//fort-frye-local-school-district,
Fort Gibson School District,https://www.thelayoff.com//fort-gibson-school-district,
Fort Hamilton Hughes Memorial Hospital,https://www.thelayoff.com//fort-hamilton-hughes-memorial-hospital,
Fort Hays State University,https://www.thelayoff.com//fhsu,
Fort Huachuca Accommodation District,https://www.thelayoff.com//fort-huachuca-accommodation-district-school-district,
Fort Leboeuf School District,https://www.thelayoff.com//fort-leboeuf-sd-school-district,
Fort Lee School District,https://www.thelayoff.com//fort-lee-school-district,
Fort Lewis College,https://www.thelayoff.com//flc,
Fort Loramie Local,https://www.thelayoff.com//fort-loramie-local-school-district,
Fort Loudon Medical Center,https://www.thelayoff.com//fort-loudon-medical-center,
Fort Madison Community Hospital,https://www.thelayoff.com//fort-madison-community-hospital,
Fort Madison Community School District,https://www.thelayoff.com//fort-madison-comm-school-district,
Fort Memorial Hospital,https://www.thelayoff.com//fort-memorial-hospital,
Fort Osage R-I School District,https://www.thelayoff.com//fort-osage-r-i-school-district,
Fort Payne City School District,https://www.thelayoff.com//fort-payne-city-school-district,
Fort Plain Central School District,https://www.thelayoff.com//fort-plain-central-school-district,
Fort Recovery Local,https://www.thelayoff.com//fort-recovery-local-school-district,
Fort Ross Elementary School District,https://www.thelayoff.com//fort-ross-elementary-school-district,
Fort Sage Unified School District,https://www.thelayoff.com//fort-sage-unified-school-district,
Fort Sanders Regional Medical Center,https://www.thelayoff.com//fort-sanders-regional-medical-center,
Fort Scott School District,https://www.thelayoff.com//fort-scott-school-district,
Fort Smith School District,https://www.thelayoff.com//fort-smith-school-district,
Fort Stockton Independent School District,https://www.thelayoff.com//fort-stockton-isd-school-district,
Fort Sumner Municipal Schools,https://www.thelayoff.com//fort-sumner-municipal-schools-school-district,
Fort Supply School District,https://www.thelayoff.com//fort-supply-school-district,
Fort Thomas Independent School District,https://www.thelayoff.com//fort-thomas-independent-school-district,
