date_rpt,company,ticker,EPS_est,EPS_act,suprise
2018-02-26,Carrizo Oil & Gas Inc,CRZO,0.57,0.58,+1.75
2018-02-26,SemGroup Corp,SEMG,0.09,-0.12,-233.33
2018-02-26,Chatham Lodging Trust,CLDT,0.06,0.05,-16.67
2018-02-26,SBA Communications Corp,SBAC,0.18,0.06,-66.67
2018-02-26,Dean Foods Co,DF,0.26,0.25,-3.85
2018-02-26,Sanchez Energy Corp,SN,0.19,0.28,+47.37
2018-02-26,Delek US Holdings Inc,DK,0.4,0.5,+25
2018-02-26,Diplomat Pharmacy Inc,DPLO,0.16,0.18,+12.5
2018-02-26,Douglas Dynamics Inc,PLOW,0.49,0.53,+8.16
2018-02-26,Delek Logistics Partners LP,DKL,0.64,0.57,-10.94
2018-02-26,Dorman Products Inc,DORM,0.87,0.87,N/A
2018-02-26,Eagle Pharmaceuticals Inc,EGRX,1,1,N/A
2018-02-26,Kosmos Energy Ltd,KOS,-0.11,-0.1,+9.09
2018-02-26,Key Energy Services Inc,KEG,-1.32,-1.34,-1.52
2018-02-26,Sykes Enterprises Inc,SYKE,0.4,0.47,+17.5
2018-02-26,PDC Energy Inc,PDCE,0.25,0.25,N/A
2018-02-26,Exelixis Inc,EXEL,0.12,0.12,N/A
2018-02-26,Emerge Energy Services LP,EMES,0.29,0.18,-37.93
2018-02-26,Fitbit Inc,FIT,N/A,-0.02,N/A
2018-02-26,Fiesta Restaurant Group Inc,FRGI,0.11,N/A,-100
2018-02-26,TPG RE Finance Trust Inc,TRTX,0.39,0.41,+5.13
2018-02-26,Gaia Inc,GAIA,-0.45,-0.37,+17.78
2018-02-26,Keane Group Inc,FRAC,0.27,0.34,+25.93
2018-02-26,Golden Ocean Group Ltd,GOGL,0.1,N/A,N/A
2018-02-26,Safety Insurance Group Inc,SAFT,0.8,0.69,-13.75
2018-02-26,Hibbett Sports Inc,HIBB,0.43,0.44,+2.33
2018-02-26,Noah Holdings Ltd,NOAH,N/A,N/A,N/A
2018-02-26,Medpace Holdings Inc,MEDP,0.38,0.39,+2.63
2018-02-26,Heidrick & Struggles International Inc,HSII,0.32,0.15,-53.12
2018-02-26,Valeritas Holdings Inc,VLRX,-1.59,-2.36,-48.43
2018-02-26,Lantheus Holdings Inc,LNTH,0.2,0.12,-40
2018-02-26,Telaria Inc,TLRA,0.03,0.05,+66.67
2018-02-26,iStar Inc,STAR,0.3,0.4,+33.33
2018-02-26,Pegasystems Inc,PEGA,0.15,0.27,+80
2018-02-26,LSB Industries Inc,LXU,-0.79,-0.2,+74.68
2018-02-26,Tactile Systems Technology Inc,TCMD,0.13,0.12,-7.69
2018-02-26,Tactile Systems Technology Inc,TCMD,0.13,N/A,N/A
2018-02-26,Orthofix International NV,OFIX,0.5,0.52,+4
2018-02-26,SendGrid Inc,SEND,N/A,0.12,N/A
2018-02-26,Welbilt Inc,WBT,0.24,0.26,+8.33
2018-02-26,Nutrisystem Inc,NTRI,0.4,0.42,+5
2018-02-26,NuVasive Inc,NUVA,0.56,0.56,N/A
2018-02-26,Tarena International Inc,TEDU,0.28,N/A,N/A
2018-02-26,Trovagene Inc,TROV,-1.5,-0.72,+52
2018-02-26,ONEOK Inc,OKE,0.52,0.53,+1.92
2018-02-26,Intelsat SA,I,-0.26,-0.98,-276.92
2018-02-26,Veritone Inc,VERI,-0.6,-0.83,-38.33
2018-02-27,Big 5 Sporting Goods Corp,BGFV,-0.1,-0.1,N/A
2018-02-27,American Public Education Inc,APEI,0.33,0.51,+54.55
2018-02-27,ANI Pharmaceuticals Inc,ANIP,1.07,1.08,+0.93
2018-02-27,Fortress Transportation and Infrastructure Investors LLC,FTAI,0.11,0.08,-27.27
2018-02-27,Sonic Automotive Inc,SAH,0.81,0.84,+3.7
2018-02-27,ARC Document Solutions Inc,ARC,N/A,0.02,N/A
2018-02-27,Altice USA Inc,ATUS,-0.01,3.06,+30700
2018-02-27,Autozone Inc,AZO,9.81,10,+1.94
2018-02-27,Altice USA Inc,ATUS,-0.01,3.06,+30700
2018-02-27,AMAG Pharmaceuticals Inc,AMAG,-0.43,0.1,+123.26
2018-02-27,Lamar Advertising Co,LAMR,0.84,0.88,+4.76
2018-02-27,Amedisys Inc,AMED,0.58,0.56,-3.45
2018-02-27,ACADIA Pharmaceuticals Inc,ACAD,-0.58,-0.55,+5.17
2018-02-27,Achaogen Inc,AKAO,-0.8,-0.86,-7.5
2018-02-27,Amarin Corporation PLC,AMRN,-0.05,-0.08,-60
2018-02-27,AG Mortgage Investment Trust Inc,MITT,0.5,0.5,N/A
2018-02-27,Extended Stay America Inc,STAY,0.17,0.19,+11.76
2018-02-27,Axon Enterprise Inc,AAXN,-0.03,0.13,+533.33
2018-02-27,Atrion Corp,ATRI,N/A,N/A,N/A
2018-02-27,GCP Applied Technologies Inc,GCP,0.23,0.24,+4.35
2018-02-27,AES Corp,AES,0.34,0.43,+26.47
2018-02-27,Aaon Inc,AAON,0.24,0.21,-12.5
2018-02-27,Acme United Corp,ACU,0.23,0.16,-30.43
2018-02-27,Ituran Location and Control Ltd,ITRN,N/A,N/A,N/A
2018-02-27,Alarm.com Holdings Inc,ALRM,0.24,0.26,+8.33
2018-02-27,Albemarle Corp,ALB,1.21,1.34,+10.74
2018-02-27,American Tower Corp,AMT,0.74,0.51,-31.08
2018-02-27,Aqua America Inc,WTR,0.31,0.32,+3.23
2018-02-27,Acceleron Pharma Inc,XLRN,-0.61,-0.62,-1.64
2018-02-27,Premier Financial Bancorp Inc,PFBI,N/A,N/A,N/A
2018-02-27,BWX Technologies Inc,BWXT,0.46,0.47,+2.17
2018-02-27,BioCryst Pharmaceuticals Inc,BCRX,-0.15,-0.2,-33.33
2018-02-27,Toll Brothers Inc,TOL,0.62,0.83,+33.87
2018-02-27,Balchem Corp,BCPC,0.62,0.68,+9.68
2018-02-27,Star Bulk Carriers Corp,SBLK,0.21,0.37,+76.19
2018-02-27,Randolph Bancorp Inc,RNDB,-0.02,-0.18,-800
2018-02-27,Global Blood Therapeutics Inc,GBT,-0.71,-0.94,-32.39
2018-02-27,Booking Holdings Inc,BKNG,14.12,16.86,+19.41
2018-02-27,Foundation Building Materials Inc,FBM,N/A,0.18,N/A
2018-02-27,B&G Foods Inc,BGS,0.56,0.57,+1.79
2018-02-27,Bio Rad Laboratories Inc,BIO,1.26,0.51,-59.52
2018-02-27,Coca-Cola Bottling Co Consolidated,COKE,1.13,0.18,-84.07
2018-02-27,e.l.f. Beauty Inc,ELF,0.17,0.26,+52.94
2018-02-27,Boingo Wireless Inc,WIFI,-0.12,-0.02,+83.33
2018-02-27,Theravance Biopharma Inc,TBPH,-1.17,-1.64,-40.17
2018-02-27,BMC Stock Holdings Inc,BMCH,0.26,0.23,-11.54
2018-02-27,Barrett Business Services Inc,BBSI,1.14,1.38,+21.05
2018-02-27,Broadwind Energy Inc,BWEN,-0.28,-0.46,-64.29
2018-02-27,Community Health Systems Inc,CYH,-0.34,-0.25,+26.47
2018-02-27,Realogy Holdings Corp,RLGY,0.23,0.26,+13.04
2018-02-27,China Yuchai International Ltd,CYD,N/A,N/A,N/A
2018-02-27,Central Federal Corp,CFBK,N/A,N/A,N/A
2018-02-27,Sun Hydraulics Corp,SNHY,0.27,0.27,N/A
2018-02-27,Ophthotech Corp,OPHT,-0.55,-0.26,+52.73
2018-02-27,Perrigo Company PLC,PRGO,1.25,1.28,+2.4
2018-02-27,Middleby Corp,MIDD,1.5,1.35,-10
2018-02-27,Carter's Inc,CRI,2.2,2.32,+5.45
2018-02-27,Care.com Inc,CRCM,0.17,0.32,+88.24
2018-02-27,Marriott Vacations Worldwide Corp,VAC,1.16,1.56,+34.48
2018-02-27,Callon Petroleum Co,CPE,0.14,0.15,+7.14
2018-02-27,TiVo Corp,TIVO,0.39,0.47,+20.51
2018-02-27,Fox Factory Holding Corp,FOXF,0.33,0.38,+15.15
2018-02-27,Masimo Corp,MASI,0.61,0.79,+29.51
2018-02-27,Huron Consulting Group Inc,HURN,0.75,0.68,-9.33
2018-02-27,Oxford Square Capital Corp,OXSQ,0.14,0.15,+7.14
2018-02-27,Kewaunee Scientific Corp,KEQU,N/A,N/A,N/A
2018-02-27,Primoris Services Corp,PRIM,0.23,0.26,+13.04
2018-02-27,TopBuild Corp,BLD,0.8,0.84,+5
2018-02-27,Platform Specialty Products Corp,PAH,0.24,0.23,-4.17
2018-02-27,TriMas Corp,TRS,0.32,0.31,-3.13
2018-02-27,Saul Centers Inc,BFS,N/A,N/A,N/A
2018-02-27,Integra LifeSciences Holdings Corp,IART,0.56,0.64,+14.29
2018-02-27,Tutor Perini Corp,TPC,0.51,0.55,+7.84
2018-02-27,El Paso Electric Co,EE,0.21,0.16,-23.81
2018-02-27,TCP Capital Corp,TCPC,0.38,0.41,+7.89
2018-02-27,Imax Corp,IMAX,0.32,0.34,+6.25
2018-02-27,Kinsale Capital Group Inc,KNSL,0.38,0.35,-7.89
2018-02-27,MVB Financial Corp,MVBF,N/A,N/A,N/A
2018-02-27,OPTIMIZERx Corp,OPRX,-0.03,-0.03,N/A
2018-02-27,Ladder Capital Corp,LADR,0.43,0.47,+9.3
2018-02-27,Frontier Communications Corp,FTR,-1.05,-0.59,+43.81
2018-02-27,Kaman Corp,KAMN,0.99,0.86,-13.13
2018-02-27,HEICO Corp,HEI,0.4,0.6,+50
2018-02-27,CareTrust REIT Inc,CTRE,0.18,0.03,-83.33
2018-02-27,Range Resources Corp,RRC,0.16,0.22,+37.5
2018-02-27,Seaspan Corp,SSW,0.2,0.16,-20
2018-02-27,L.B. Foster Co,FSTR,N/A,N/A,N/A
2018-02-27,Centennial Resource Development Inc,CDEV,0.1,0.12,+20
2018-02-27,RR Donnelley & Sons Co,RRD,0.69,0.81,+17.39
2018-02-27,Rogers Corp,ROG,1.42,1.36,-4.23
2018-02-27,Camping World Holdings Inc,CWH,0.22,0.25,+13.64
2018-02-27,Capital Senior Living Corp,CSU,-0.24,-0.22,+8.33
2018-02-27,Capitala Finance Corp,CPTA,0.27,0.26,-3.7
2018-02-27,Capitala Finance Corp,CPTA,0.27,0.26,-3.7
2018-02-27,Eaton Vance Corp,EV,0.76,0.78,+2.63
2018-02-27,MannKind Corp,MNKD,-0.29,-0.28,+3.45
2018-02-27,MannKind Corp,MNKD,-0.29,-0.28,+3.45
2018-02-27,CSI Compressco LP,CCLP,-0.24,-0.29,-20.83
2018-02-27,CSI Compressco LP,CCLP,-0.26,N/A,N/A
2018-02-27,Dril-Quip Inc,DRQ,0.02,0.01,-50
2018-02-28,Pope Resources A Delaware LP,POPE,N/A,N/A,N/A
2018-02-28,Amicus Therapeutics Inc,FOLD,-0.3,-0.41,-36.67
2018-02-28,America First Multifamily Investors LP,ATAX,0.06,0.24,+300
2018-02-28,Arsenal Holdings PLC,AFC,N/A,N/A,N/A
2018-02-28,Alexander & Baldwin Inc,ALEX,0.02,0.12,+500
2018-02-28,Aegion Corp,AEGN,0.23,0.2,-13.04
2018-02-28,TravelCenters of America LLC,TA,-0.07,-0.52,-642.86
2018-02-28,Analog Devices Inc,ADI,1.29,1.42,+10.08
2018-02-28,Aerie Pharmaceuticals Inc,AERI,-1.21,-1.38,-14.05
2018-02-28,Ambac Financial Group Inc,AMBC,1.02,0.12,-88.24
2018-02-28,Air Transport Services Group Inc,ATSG,0.27,0.3,+11.11
2018-02-28,Alimera Sciences Inc,ALIM,-0.04,-0.1,-150
2018-02-28,Kratos Defense and Security Solutions Inc,KTOS,0.07,0.09,+28.57
2018-02-28,AxoGen Inc,AXGN,-0.08,-0.07,+12.5
2018-02-28,Installed Building Products Inc,IBP,0.6,0.52,-13.33
2018-02-28,Monster Beverage Corp,MNST,0.37,0.28,-24.32
2018-02-28,International Bancshares Corp,IBOC,N/A,N/A,N/A
2018-02-28,TCG BDC Inc,CGBD,0.4,0.43,+7.5
2018-02-28,Sinclair Broadcast Group Inc,SBGI,0.57,0.4,-29.82
2018-02-28,Hostess Brands Inc,TWNK,0.14,0.17,+21.43
2018-02-28,Braemar Hotel & Resorts Inc,BHR,-0.08,0.65,+912.5
2018-02-28,L Brands Inc,LB,2.05,2.11,+2.93
2018-02-28,CTi Biopharma Corp,CTIC,-0.3,N/A,N/A
2018-02-28,Buscar Co,CGLD,N/A,N/A,N/A
2018-02-28,Grandsouth Bancorp,GRRB,N/A,N/A,N/A
2018-02-28,Box Inc,BOX,-0.08,-0.06,+25
2018-02-28,Sequential Brands Group Inc,SQBG,0.13,0.12,-7.69
2018-02-28,Builders FirstSource Inc,BLDR,0.17,0.4,+135.29
2018-02-28,China Biologic Products Holdings Inc,CBPO,0.89,0.9,+1.12
2018-02-28,BeiGene Ltd,BGNE,-1.79,-2.19,-22.35
2018-02-28,First Reliance Bancshares Inc,FSRL,N/A,N/A,N/A
2018-02-28,Churchill Downs Inc,CHDN,0.56,0.57,+1.79
2018-02-28,E. W. Scripps Co,SSP,0.05,0.04,-20
2018-02-28,Crocs Inc,CROX,-0.33,-0.27,+18.18
2018-02-28,Halcon Resources Corp,HK,-0.05,-0.12,-140
2018-02-28,Ourpet's Co,OPCO,0.06,0.03,-50
2018-02-28,Clementia Pharmaceuticals Inc,CMTA,-0.35,-0.37,-5.71
2018-02-28,Federal Signal Corp,FSS,0.2,0.24,+20
2018-02-28,CorEnergy Infrastructure Trust Inc,CORR,0.48,0.37,-22.92
2018-02-28,New Mountain Finance Corp,NMFC,0.34,0.35,+2.94
2018-02-28,Lincoln Educational Services Corp,LINC,0.31,0.31,N/A
2018-02-28,Ocwen Financial Corp,OCN,-0.25,-0.34,-36
2018-02-28,CIRCOR International Inc,CIR,0.49,0.57,+16.33
2018-02-28,Seaspine Holdings Corp,SPNE,-0.55,-0.56,-1.82
2018-02-28,Heritage-Crystal Clean Inc,HCCI,0.21,0.26,+23.81
2018-02-28,Carrols Restaurant Group Inc,TAST,0.05,0.08,+60
2018-02-28,Getty Realty Corp,GTY,0.28,0.33,+17.86
2018-02-28,Cryo-Cell International Inc,CCEL,N/A,N/A,N/A
2018-02-28,Heska Corp,HSKA,0.57,-0.14,-124.56
2018-02-28,Lowe's Companies Inc,LOW,0.87,0.74,-14.94
2018-02-28,Scientific Games Corp,SGMS,-0.26,N/A,N/A
2018-02-28,Chesapeake Utilities Corp,CPK,0.87,0.93,+6.9
2018-02-28,Ultra Petroleum Corp,UPL,0.39,0.43,+10.26
2018-02-28,Surge Components Inc,SPRS,N/A,N/A,N/A
2018-02-28,CCA Industries Inc,CAW,N/A,N/A,N/A
2018-02-28,Compass Diversified Holdings,CODI,0.44,0.43,-2.27
2018-02-28,Rowan Companies PLC,RDC,-0.3,-0.31,-3.33
2018-02-28,STAAR Surgical Co,STAA,-0.01,N/A,+100
2018-02-28,CompX International Inc,CIX,N/A,N/A,N/A
2018-02-28,Cross Country Healthcare Inc,CCRN,0.19,0.17,-10.53
2018-02-28,Ferro Corp,FOE,0.28,0.29,+3.57
2018-02-28,Exceed Company Ltd,EDSFF,N/A,N/A,N/A
2018-02-28,Chico's FAS Inc,CHS,0.09,0.11,+22.22
2018-02-28,Daqo New Energy Corp,DQ,2.53,3.16,+24.9
2018-02-28,L.B. Foster Co,FSTR,N/A,N/A,N/A
2018-02-28,Eclipse Resources Corp,ECR,N/A,0.02,N/A
2018-02-28,Glaukos Corp,GKOS,0.01,0.03,+200
2018-02-28,EP Energy Corp,EPE,-0.11,-0.07,+36.36
2018-02-28,TJX Companies Inc,TJX,1.27,1.3,+2.36
2018-02-28,Mid-Con Energy Partners LP,MCEP,0.04,-0.3,-850
2018-02-28,Quaker Chemical Corp,KWR,1.26,1.27,+0.79
2018-02-28,Clean Harbors Inc,CLH,0.07,-0.06,-185.71
2018-02-28,Dycom Industries Inc,DY,0.1,0.12,+20
2018-02-28,Field Systems Designs Holdings PLC,FSD,N/A,N/A,N/A
2018-02-28,DASAN Zhone Solutions Inc,DZSI,0.13,0.11,-15.38
2018-02-28,Donnelley Financial Solutions Inc,DFIN,0.16,0.14,-12.5
2018-02-28,Ducommun Inc,DCO,-0.34,0.41,+220.59
2018-02-28,Office Depot Inc,ODP,0.07,0.08,+14.29
2018-02-28,Pacific Ethanol Inc,PEIX,-0.11,-0.32,-190.91
2018-02-28,KKR Real Estate Finance Trust Inc,KREF,0.34,0.32,-5.88
2018-02-28,Enstar Group Ltd,ESGR,6.04,6.22,+2.98
2018-02-28,EPR Properties,EPR,0.95,0.74,-22.11
2018-02-28,Lindblad Expeditions Holdings Inc,LIND,-0.09,-0.07,+22.22
2018-02-28,Fulgent Genetics Inc,FLGT,-0.01,-0.06,-500
2018-02-28,Korea Fund Inc,KF,N/A,N/A,N/A
2018-02-28,Forestar Group Inc,FOR,N/A,N/A,N/A
2018-02-28,SI Financial Group Inc,SIFI,N/A,N/A,N/A
2018-02-28,FGL Holdings,FG,0.1,0.01,-90
2018-02-28,Wayside Technology Group Inc,WSTG,N/A,N/A,N/A
2018-02-28,National Security Group Inc,NSEC,N/A,N/A,N/A
2018-02-28,New Media Investment Group Inc,NEWM,0.32,0.5,+56.25
2018-02-28,LHC Group Inc,LHCG,0.61,0.62,+1.64
2018-02-28,Golar LNG Partners LP,GMLP,0.32,0.37,+15.62
2018-02-28,Golar LNG Ltd,GLNG,-0.37,-0.48,-29.73
2018-02-28,National Western Life Group Inc,NWLI,N/A,N/A,N/A
2018-02-28,GCI Liberty Inc,GLIBA,0.1,-0.26,-360
2018-02-28,Greif Inc,GEF,0.66,0.49,-25.76
2018-02-28,Genco Shipping & Trading Ltd,GNK,-0.01,0.07,+800
2018-02-28,Global Indemnity Ltd,GBLI,0.53,-0.39,-173.58
2018-02-28,Spok Holdings Inc,SPOK,N/A,N/A,N/A
2018-03-01,51job Inc,JOBS,0.64,0.79,+23.44
2018-03-01,AquaVenture Holdings Ltd,WAAS,-0.25,-0.25,N/A
2018-03-01,Avenue Therapeutics Inc,ATXI,N/A,N/A,N/A
2018-03-01,Altisource Asset Management Corp,AAMC,N/A,N/A,N/A
2018-03-01,Ares Commercial Real Estate Corp,ACRE,0.23,0.24,+4.35
2018-03-01,Ashford Hospitality Trust Inc,AHT,-0.38,-0.51,-34.21
2018-03-01,Ambarella Inc,AMBA,0.37,0.45,+21.62
2018-03-01,AMC Entertainment Holdings Inc,AMC,0.27,0.26,-3.7
2018-03-01,American Outdoor Brands Corp,AOBC,0.08,0.09,+12.5
2018-03-01,Global Brass and Copper Holdings Inc,BRSS,0.46,0.62,+34.78
2018-03-01,Avaya Holdings Corp,AVYA,-0.04,N/A,N/A
2018-03-01,AMC Networks Inc,AMCX,1.49,1.68,+12.75
2018-03-01,Apricus Biosciences Inc,APRI,-0.15,-0.14,+6.67
2018-03-01,Ascent Capital Group Inc,ASCMA,-2.22,-1.3,+41.44
2018-03-01,Atlas Financial Holdings Inc,AFH,-4.45,-4.48,-0.67
2018-03-01,Apollo Endosurgery Inc,APEN,-0.34,-0.42,-23.53
2018-03-01,BlueLinx Holdings Inc,BXC,N/A,N/A,N/A
2018-03-01,Puma Biotechnology Inc,PBYI,-1.98,-1.71,+13.64
2018-03-01,Catalyst Biosciences Inc,CBIO,-1.53,-0.96,+37.25
2018-03-01,Barnes & Noble Education Inc,BNED,0.11,-6.04,-5590.91
2018-03-01,Harvard Bioscience Inc,HBIO,0.05,0.05,N/A
2018-03-01,BEST Inc,BSTI,-0.13,-0.12,+7.69
2018-03-01,Pulse Biosciences Inc,PLSE,N/A,N/A,N/A
2018-03-01,Barnes & Noble Inc,BKS,0.97,-0.87,-189.69
2018-03-01,Kindred Biosciences Inc,KIN,-0.31,-0.35,-12.9
2018-03-01,Kindred Biosciences Inc,KIN,-0.31,-0.35,-12.9
2018-03-01,Best Buy Co Inc,BBY,2.04,2.42,+18.63
2018-03-01,SG Blocks Inc,SGBX,-0.17,-0.35,-105.88
2018-03-01,Liberty Broadband Corp,LBRDA,0.1,11.25,+11150
2018-03-01,Pinnacle Bancshares Inc,PCLB,N/A,N/A,N/A
2018-03-01,Babcock & Wilcox Enterprises Inc,BW,-0.06,-0.95,-1483.33
2018-03-01,Jernigan Capital Inc,JCAP,0.15,0.19,+26.67
2018-03-01,Omeros Corp,OMER,-0.17,-0.34,-100
2018-03-01,Southwestern Energy Co,SWN,0.09,0.12,+33.33
2018-03-01,Omeros Corp,OMER,-0.17,-0.34,-100
2018-03-01,Intra-Cellular Therapies Inc,ITCI,-0.54,-0.56,-3.7
2018-03-01,Conifer Holdings Inc,CNFR,-0.02,0.02,+200
2018-03-01,Core-Mark Holding Company Inc,CORE,0.29,0.33,+13.79
2018-03-01,Casella Waste Systems Inc,CWST,0.12,0.11,-8.33
2018-03-01,Liberty Media Corp,FWONA,-0.27,1.79,+762.96
2018-03-01,Tribune Media Co,TRCO,0.51,0.81,+58.82
2018-03-01,Golden Minerals Co,AUMN,N/A,N/A,N/A
2018-03-01,California Water Service Group,CWT,0.22,0.29,+31.82
2018-03-01,Progressive Corp,PGR,0.77,0.82,+6.49
2018-03-01,Cosan Ltd,CZZ,N/A,N/A,N/A
2018-03-01,NeoPhotonics Corp,NPTN,-0.19,-0.27,-42.11
2018-03-01,Chimerix Inc,CMRX,-0.47,-0.41,+12.77
2018-03-01,Patterson Companies Inc,PDCO,0.52,0.43,-17.31
2018-03-01,VSE Corp,VSEC,N/A,N/A,N/A
2018-03-01,Horizon Global Corp,HZN,-0.14,-0.11,+21.43
2018-03-01,Consolidated Communications Holdings Inc,CNSL,N/A,-0.04,N/A
2018-03-01,Perrigo Company PLC,PRGO,1.25,1.28,+2.4
2018-03-01,Ubiquitech Software Corp,UBQU,N/A,N/A,N/A
2018-03-01,CarGurus Inc,CARG,0.01,0.05,+400
2018-03-01,Veritiv Corp,VRTV,0.85,0.77,-9.41
2018-03-01,Culp Inc,CULP,0.42,-0.06,-114.29
2018-03-01,Goodrich Petroleum Corp,GDP,-0.09,-0.26,-188.89
2018-03-01,GTT Communications Inc,GTT,-0.14,-0.07,+50
2018-03-01,NewLink Genetics Corp,NLNK,-0.67,-0.37,+44.78
2018-03-01,Concert Pharmaceuticals Inc,CNCE,-0.43,-0.26,+39.53
2018-03-01,Dawson Geophysical Co,DWSN,-0.27,-0.2,+25.93
2018-03-01,Scientific Games Corp,SGMS,-0.29,-0.48,-65.52
2018-03-01,Kohls Corp,KSS,1.77,1.87,+5.65
2018-03-01,Northwest Pipe Co,NWPX,-0.12,-0.2,-66.67
2018-03-01,Issuer Direct Corp,ISDR,N/A,N/A,N/A
2018-03-01,Front Yard Residential Corp,RESI,-0.55,-0.7,-27.27
2018-03-01,St. Joe Co,JOE,N/A,N/A,N/A
2018-03-01,OncoCyte Corp,OCX,-0.13,-0.13,N/A
2018-03-01,US Concrete Inc,USCR,0.84,0.5,-40.48
2018-03-01,Tandem Diabetes Care Inc,TNDM,-1.3,-1.22,+6.15
2018-03-01,Triple-S Management Corp,GTS,0.27,0.94,+248.15
2018-03-01,StoneCastle Financial Corp,BANX,0.4,0.38,-5
2018-03-01,Ribbon Communications Inc,RBBN,0.22,0.27,+22.73
2018-03-01,Ikonics Corp,IKNX,N/A,N/A,N/A
2018-03-01,City Office REIT Inc,CIO,-0.08,-0.09,-12.5
2018-03-01,Cable ONE Inc,CABO,5.87,5.24,-10.73
2018-03-01,DURECT Corp,DRRX,-0.06,-0.05,+16.67
2018-03-01,Intrexon Corp,XON,-0.32,-0.23,+28.13
2018-03-01,Fidus Investment Corp,FDUS,0.36,0.31,-13.89
2018-03-01,GP Strategies Corp,GPX,0.26,0.33,+26.92
2018-03-01,China Digital TV Holding Co Ltd,STVVY,N/A,N/A,N/A
2018-03-01,Diversicare Healthcare Services Inc,DVCR,N/A,N/A,N/A
2018-03-01,Dentsply Sirona Inc,XRAY,0.81,0.82,+1.23
2018-03-01,Floor & Decor Holdings Inc,FND,0.18,0.19,+5.56
2018-03-01,Dixie Group Inc,DXYN,0.01,-0.08,-900
2018-03-01,Ebix Inc,EBIX,0.79,0.84,+6.33
2018-03-01,Pattern Energy Group Inc,PEGI,-0.02,0.01,+150
2018-03-01,Icahn Enterprises LP,IEP,0.56,-1.51,-369.64
2018-03-01,Easterly Government Properties Inc,DEA,0.02,0.03,+50
2018-03-01,Ehealth Inc,EHTH,-1.1,-0.93,+15.45
2018-03-01,Methode Electronics Inc,MEI,0.66,0.87,+31.82
2018-03-01,Edge Therapeutics Inc,EDGE,-0.43,-0.45,-4.65
2018-03-01,Southcross Energy Partners LP,SXE,-0.21,-0.09,+57.14
2018-03-01,NRG Energy Inc,NRG,0.26,0.25,-3.85
2018-03-01,Equifax Inc,EFX,1.35,1.39,+2.96
2018-03-01,SCI Engineered Materials Inc,SCIA,N/A,N/A,N/A
2018-03-01,Strayer Education Inc,STRA,1.29,1.09,-15.5
2018-03-01,Farmland Partners Inc,FPI,0.06,0.07,+16.67
2018-03-01,FTS International Inc,FTSI,N/A,N/A,N/A
2018-03-01,Full House Resorts Inc,FLL,-0.03,-0.11,-266.67
2018-03-02,Alamo Group Inc,ALG,1.04,1.1,+5.77
2018-03-02,Marketing Alliance Inc,MAAL,N/A,N/A,N/A
2018-03-02,Ashford Inc,AINC,1.64,1.9,+15.85
2018-03-02,A. H. Belo Corp,AHC,N/A,N/A,N/A
2018-03-02,Select Bancorp Inc,SLCT,N/A,N/A,N/A
2018-03-02,Heat Biologics Inc,HTBX,-0.7,-0.38,+45.71
2018-03-02,Condor Hospitality Trust Inc,CDOR,0.02,0.1,+400
2018-03-02,Medallion Financial Corp,MFIN,0.03,0.14,+366.67
2018-03-02,Penn Virginia Corp,PVAC,0.88,1.06,+20.45
2018-03-02,OFS Capital Corp,OFS,0.32,0.29,-9.38
2018-03-02,Catasys Inc,CATS,-0.13,-0.17,-30.77
2018-03-02,Zosano Pharma Corp,ZSAN,-4.8,-3.8,+20.83
2018-03-02,J C Penney Company Inc,JCP,0.47,0.57,+21.28
2018-03-02,DATATRAK International Inc,DTRK,N/A,N/A,N/A
2018-03-02,EyeGate Pharmaceuticals Inc,EYEG,-0.24,-0.15,+37.5
2018-03-02,Foot Locker Inc,FL,1.25,1.26,+0.8
2018-03-02,WhiteHorse Finance Inc,WHF,0.33,0.33,N/A
2018-03-02,Playa Hotels & Resorts NV,PLYA,0.02,-0.11,-650
2018-03-02,KVH Industries Inc,KVHI,0.11,0.12,+9.09
2018-03-02,Olympic Steel Inc,ZEUS,0.11,-0.04,-136.36
2018-03-02,Westwater Resources Inc,WWR,N/A,N/A,N/A
2018-03-02,Westwater Resources Inc,WWR,N/A,N/A,N/A
2018-03-02,JD.com Inc,JD,0.07,0.05,-28.57
2018-03-02,Zoom Telephonics Inc,ZMTP,N/A,N/A,N/A
2018-03-05,Famous Dave's of America Inc,DAVE,-0.03,-0.01,+66.67
2018-03-05,ACM Research Inc,ACMR,0.09,0.22,+144.44
2018-03-05,Western Asset Mortgage Capital Corp,WMC,0.31,0.31,N/A
2018-03-05,ADMA Biologics Inc,ADMA,-0.31,-0.29,+6.45
2018-03-05,ArQule Inc,ARQL,-0.09,-0.09,N/A
2018-03-05,Addus Homecare Corp,ADUS,0.44,0.46,+4.55
2018-03-05,Ascena Retail Group Inc,ASNA,-0.09,-0.12,-33.33
2018-03-05,Avinger Inc,AVGR,N/A,N/A,N/A
2018-03-05,Anthera Pharmaceuticals Inc,ANTH,-0.66,-0.73,-10.61
2018-03-05,Quanex Building Products Corp,NX,-0.1,-0.04,+60
2018-03-05,Newtek Business Services Corp,NEWT,0.51,0.51,N/A
2018-03-05,Eagle Bulk Shipping Inc,EGLE,-0.02,-0.02,N/A
2018-03-05,NTN Buzztime Inc,NTN,-0.14,N/A,N/A
2018-03-05,Nuvectra Corp,NVTR,-1.15,N/A,N/A
2018-03-05,Vericel Corp,VCEL,-0.07,0.03,+142.86
